""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"OTU"	"row2"	"names"	"gs"	"abundance"	"sig"	"pch"
"316"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__"	0.934449114010511	4.36177972131878	2.98068926514851	1.46334600265736	0.143372725956359	0.285838029596538	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__Anaerostipes"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__"	"585480"	"g__Anaerostipes.s__"	4.74113407927176e-05	0.54387999057241	19
"317"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__.s__"	0.885267581694169	4.29328574842247	2.98128175742985	1.44008050823204	0.149844623005531	0.286067007556015	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Xanthomonadaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__.s__"	"780788"	"g__.s__"	4.49160070667851e-05	0.543532226999328	19
"318"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__"	0.574163280738854	3.28823396919689	2.2606823541445	1.45453162102521	0.145798973240377	0.286067007556015	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__"	"4377731"	"g__Neisseria.s__"	2.30862022671916e-05	0.543532226999328	19
"319"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__.g__.s__"	3.39856793727585	-4.30080454898143	2.97241908103869	-1.44690382874226	0.147923860662262	0.286067007556015	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rickettsiales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__.g__.s__"	"40401"	"g__.s__"	0.00108151030958085	0.543532226999328	19
"320"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Bosea.s__genosp."	0.885267581694169	4.29328574842247	2.98128175742985	1.44008050823204	0.149844623005531	0.286067007556015	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Bradyrhizobiaceae"	"g__Bosea"	"s__genosp."	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Bosea.s__genosp."	"567840"	"g__Bosea.s__genosp."	0.000230460598998564	0.543532226999328	19
"321"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__pallens"	5.8214252862575	2.92506057084084	2.02713321671371	1.44295428969528	0.149033348206024	0.286067007556015	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__pallens"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__pallens"	"2222"	"g__Prevotella.s__pallens"	0.000184563563220306	0.543532226999328	19
"322"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	0.530867878092685	3.29095778020253	2.25684954482669	1.45820876174324	0.144783009476416	0.286067007556015	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__melaninogenica"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	"4465561"	"g__Prevotella.s__melaninogenica"	2.11987580035195e-05	0.543532226999328	19
"323"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	0.885267581694169	4.29328574842247	2.98128175742985	1.44008050823204	0.149844623005531	0.286067007556015	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	"801568"	"g__Flavobacterium.s__"	4.49160070667851e-05	0.543532226999328	19
"324"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__.s__"	2.46639215186439	-4.17767776869108	2.89708295625152	-1.44202904500066	0.149294180022414	0.286067007556015	"k__Bacteria"	"p__Bacteroidetes"	"c__Sphingobacteriia"	"o__Sphingobacteriales"	"f__Sphingobacteriaceae"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__.s__"	"818730"	"g__.s__"	0.000213813247181986	0.543532226999328	19
"325"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia.s__"	0.775456255137309	4.12856170015761	2.83513534317445	1.45621326688938	0.145333673138562	0.286067007556015	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Bifidobacteriales"	"f__Bifidobacteriaceae"	"g__Alloscardovia"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia.s__"	"1136387"	"g__Alloscardovia.s__"	2.80945690147652e-05	0.543532226999328	19
"326"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__"	0.799916837812136	3.83786066780453	2.65628400369493	1.44482316742713	0.148507561903464	0.286067007556015	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Corynebacteriaceae"	"g__Corynebacterium"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__"	"410908"	"g__Corynebacterium.s__"	3.63807897570389e-05	0.543532226999328	19
"327"	"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Prosthecobacter.s__"	159.291694084156	-4.21329280600913	2.89968878046981	-1.45301552166108	0.146219444472387	0.286067007556015	"k__Bacteria"	"p__Verrucomicrobia"	"c__Verrucomicrobiae"	"o__Verrucomicrobiales"	"f__Verrucomicrobiaceae"	"g__Prosthecobacter"	"s__"	"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Prosthecobacter.s__"	"516569"	"g__Prosthecobacter.s__"	0.0131043824853794	0.543532226999328	19
"328"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__.s__"	0.897118716856754	4.3173492742634	2.98107041745511	1.44825471045029	0.147545828742799	0.286067007556015	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Leptotrichiaceae"	"g__"	"s__"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__.s__"	"42256"	"g__.s__"	0.000153950913652101	0.543532226999328	19
"329"	"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Dethiosulfovibrionaceae.g__TG5.s__"	0.893903797675165	4.30884781590502	2.98114468354209	1.44536688866285	0.148354858802146	0.286067007556015	"k__Bacteria"	"p__Synergistetes"	"c__Synergistia"	"o__Synergistales"	"f__Dethiosulfovibrionaceae"	"g__TG5"	"s__"	"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Dethiosulfovibrionaceae.g__TG5.s__"	"68345"	"g__TG5.s__"	0.000106292281893601	0.543532226999328	19
"330"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Schwartzia.s__"	0.885898699130767	4.29659973172291	2.98125244428597	1.44120627555644	0.149526415990668	0.286067007556015	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Schwartzia"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Schwartzia.s__"	"237288"	"g__Schwartzia.s__"	3.44571226884038e-05	0.543532226999328	19
"331"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	0.570619312640231	3.73805100180299	2.64437664876328	1.41358493826936	0.157483806176287	0.287601239026384	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	"517548"	"g__Haemophilus.s__"	1.51590616214143e-05	0.541209247283722	19
"332"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__pneumotropica"	0.824712145682503	4.20662660459509	2.98207244637366	1.41063863478922	0.158351193627438	0.287601239026384	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Aggregatibacter"	"s__pneumotropica"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__pneumotropica"	"70728"	"g__Aggregatibacter.s__pneumotropica"	1.97446816557533e-05	0.541209247283722	19
"333"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__.s__"	33.8631272047271	-2.76347322770307	1.9556497852034	-1.41307162898579	0.157634664145831	0.287601239026384	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Moraxellaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__.s__"	"548576"	"g__.s__"	0.00223399033390529	0.541209247283722	19
"334"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__.s__"	2.34245812291325	-4.10961245174084	2.87247760488959	-1.43068563693773	0.152520331485719	0.287601239026384	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__.s__"	"1108308"	"g__.s__"	0.000301943086379105	0.541209247283722	19
"335"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bdellovibrionaceae.g__Bdellovibrio.s__"	0.836086049377826	4.22096153899989	2.98193838408475	1.41550930814938	0.156919221215804	0.287601239026384	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Bdellovibrionales"	"f__Bdellovibrionaceae"	"g__Bdellovibrio"	"s__"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bdellovibrionaceae.g__Bdellovibrio.s__"	"1053100"	"g__Bdellovibrio.s__"	0.000102883821052322	0.541209247283722	19
"336"	"k__Bacteria.p__Planctomycetes.c__vadinHA49.o__DH61.f__.g__.s__"	0.846983491187809	4.23147240835318	2.98184091984768	1.41908053517802	0.155875538033534	0.287601239026384	"k__Bacteria"	"p__Planctomycetes"	"c__vadinHA49"	"o__DH61"	"f__"	"g__"	"s__"	"k__Bacteria.p__Planctomycetes.c__vadinHA49.o__DH61.f__.g__.s__"	"112905"	"g__.s__"	3.34153600863071e-05	0.541209247283722	19
"337"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	0.736159166253823	4.06594613357295	2.86282636664023	1.42025593342033	0.155533185140226	0.287601239026384	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	"851961"	"g__Prevotella.s__"	0.00105254864918832	0.541209247283722	19
"338"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Paludibacter.s__"	0.733745335789209	4.06035897415585	2.83925144207363	1.43008080016696	0.152693830029924	0.287601239026384	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Porphyromonadaceae"	"g__Paludibacter"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Paludibacter.s__"	"4305935"	"g__Paludibacter.s__"	3.21099823445854e-05	0.541209247283722	19
"339"	"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Luteolibacter.s__"	2.58684906897713	-4.25017896737979	2.97361858320309	-1.42929526718307	0.152919385741212	0.287601239026384	"k__Bacteria"	"p__Verrucomicrobia"	"c__Verrucomicrobiae"	"o__Verrucomicrobiales"	"f__Verrucomicrobiaceae"	"g__Luteolibacter"	"s__"	"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Luteolibacter.s__"	"145278"	"g__Luteolibacter.s__"	0.000655942635254615	0.541209247283722	19
"340"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__"	0.716824374056936	4.02498970428911	2.85683620668103	1.40889761018718	0.158865446319336	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Granulicatella"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__"	"864640"	"g__Granulicatella.s__"	1.61506146217392e-05	0.541209247283722	19
"341"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	0.869596969045135	4.26792610944779	2.98150829300914	1.43146544970375	0.152296862214453	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	"288521"	"g__Lactobacillus.s__"	1.76974587420953e-05	0.541209247283722	19
"342"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	1.00847562401049	3.81847507472766	2.69265506511764	1.41810777184	0.156159302577721	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	"1110317"	"g__Lactobacillus.s__"	4.3580722892049e-05	0.541209247283722	19
"343"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	0.568343003898177	3.73218316389759	2.63175433446465	1.41813508769495	0.156151328932518	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"736957"	"g__Streptococcus.s__"	1.66373801412255e-05	0.541209247283722	19
"344"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__[Mogibacteriaceae].g__.s__"	0.861855513294262	4.25987657662292	2.98158102755923	1.42873077647335	0.153081628460121	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__[Mogibacteriaceae]"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__[Mogibacteriaceae].g__.s__"	"14157"	"g__.s__"	1.86038428953388e-05	0.541209247283722	19
"345"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__[Mogibacteriaceae].g__.s__"	0.743525504252403	4.07104431559425	2.88910049340743	1.40910443402155	0.158804289944968	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__[Mogibacteriaceae]"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__[Mogibacteriaceae].g__.s__"	"621651"	"g__.s__"	1.61920860219511e-05	0.541209247283722	19
"346"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__[Acidaminobacteraceae].g__.s__"	0.831162294196953	4.21634630693964	2.98198140247391	1.41394118133724	0.157379173182423	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__[Acidaminobacteraceae]"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__[Acidaminobacteraceae].g__.s__"	"2901960"	"g__.s__"	0.000471882438016285	0.541209247283722	19
"347"	"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__"	0.836086049377826	4.22096153899989	2.98193838408475	1.41550930814938	0.156919221215804	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichi"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__"	"580008"	"g__.s__"	0.000177952636295449	0.541209247283722	19
"348"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__"	0.855691623200412	4.25206278242877	2.9816520175627	1.42607613409714	0.153846366899679	0.287601239026384	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Veillonellaceae"	"g__Dialister"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__"	"4480923"	"g__Dialister.s__"	3.41068314375462e-05	0.541209247283722	19
"349"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Dokdonella.s__"	0.809638321745297	4.18766787776835	2.98225178902816	1.40419661853334	0.160260308524071	0.288399450796119	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Xanthomonadaceae"	"g__Dokdonella"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Dokdonella.s__"	"569066"	"g__Dokdonella.s__"	4.47474308662712e-05	0.540005570986042	19
"350"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfobulbus.s__"	0.81177951898963	4.18712521376735	2.98225695686392	1.40401222105638	0.160315210408162	0.288399450796119	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Desulfobacterales"	"f__Desulfobulbaceae"	"g__Desulfobulbus"	"s__"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfobulbus.s__"	"151814"	"g__Desulfobulbus.s__"	3.73733976155772e-05	0.540005570986042	19
"351"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	1.71531883724354	2.61792968687339	1.86623164501387	1.40278924852007	0.160679694014981	0.288399450796119	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"1040009"	"g__Streptococcus.s__"	6.51853071865059e-05	0.540005570986042	19
"352"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__.s__"	0.78648467038868	4.13743485288255	2.98273841220408	1.38712628501177	0.165403258225585	0.29026198518696	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Oxalobacteraceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__.s__"	"510182"	"g__.s__"	3.10285486515709e-05	0.53720983879663	19
"353"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__.s__"	2.19542413058716	-4.00970127352533	2.88989306220172	-1.38749122795238	0.165292024138448	0.29026198518696	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Aeromonadaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__.s__"	"837283"	"g__.s__"	0.00016835219638612	0.53720983879663	19
"354"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__.s__"	0.786904517061483	4.14435096866695	2.98267041382531	1.38947667481362	0.164687848924652	0.29026198518696	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Hyphomicrobiaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__.s__"	"876519"	"g__.s__"	3.99253396149201e-05	0.53720983879663	19
"355"	"k__Bacteria.p__Acidobacteria.c__Solibacteres.o__Solibacterales.f__.g__.s__"	0.786904517061483	4.14435096866695	2.98267041382531	1.38947667481362	0.164687848924652	0.29026198518696	"k__Bacteria"	"p__Acidobacteria"	"c__Solibacteres"	"o__Solibacterales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Acidobacteria.c__Solibacteres.o__Solibacterales.f__.g__.s__"	"693971"	"g__.s__"	0.000151245869807735	0.53720983879663	19
"356"	"k__Bacteria.p__Verrucomicrobia.c__[Pedosphaerae].o__[Pedosphaerales].f__Ellin515.g__.s__"	0.786904517061483	4.14435096866695	2.98267041382531	1.38947667481362	0.164687848924652	0.29026198518696	"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"f__Ellin515"	"g__"	"s__"	"k__Bacteria.p__Verrucomicrobia.c__[Pedosphaerae].o__[Pedosphaerales].f__Ellin515.g__.s__"	"226796"	"g__.s__"	3.99253396149201e-05	0.53720983879663	19
"357"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__"	2.4136418664326	-4.15452826660734	2.97398078207288	-1.39695867964272	0.162425997085408	0.29026198518696	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Ruminococcaceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__"	"528782"	"g__.s__"	0.00074078513608771	0.53720983879663	19
"358"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__"	3.0527924527444	4.06992423021536	2.92672114705645	1.39060881639123	0.164344081410017	0.29026198518696	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Peptostreptococcaceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__"	"628226"	"g__.s__"	0.00014755049814215	0.53720983879663	19
"359"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__"	0.786904517061483	4.14435096866695	2.98267041382531	1.38947667481362	0.164687848924652	0.29026198518696	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Ruminococcaceae"	"g__Oscillospira"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__"	"204126"	"g__Oscillospira.s__"	3.99253396149201e-05	0.53720983879663	19
"360"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__.s__"	49.4702570186903	-1.77308720143302	1.28188057373622	-1.38319219259647	0.166605943027342	0.290392784756641	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__.s__"	"1106617"	"g__.s__"	0.00371581643386378	0.537014178534288	19
"361"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__211ds20.g__.s__"	2.15643974558486	-3.98733070923557	2.88671049279174	-1.38127142267718	0.167195521475326	0.290392784756641	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Alteromonadales"	"f__211ds20"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__211ds20.g__.s__"	"3038080"	"g__.s__"	0.000252548628100728	0.537014178534288	19
"362"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__.g__.s__"	2.34643699657459	-4.11145910025739	2.97415184363191	-1.38239717284799	0.166849783706876	0.290392784756641	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__.g__.s__"	"4345857"	"g__.s__"	0.000716424970527905	0.537014178534288	19
"363"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__"	0.76905428114807	4.11900101988774	2.98292123519427	1.38086147608905	0.167321556931207	0.290392784756641	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__Lachnospiraceae"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__"	"263367"	"g__.s__"	0.000222304268140412	0.537014178534288	19
